customer_id,signup_date,plan_tier,monthly_price,contract_type,payment_method,country,industry,company_size_employees,monthly_active_users_pct,feature_adoption_count,support_tickets_90d,avg_csat_score,failed_payments_90d,last_login_days_ago,churned,churn_date,tenure_months,lifetime_revenue
C05627,2024-04-01,Pro,79,Month-to-month,PayPal,USA,Manufacturing,23,0.417,5,1,4.0,2,38,1,2026-08-01,29,2291
C05628,2023-02-01,Basic,29,Month-to-month,PayPal,USA,Nonprofit,31,0.898,3,3,4.15,0,10,0,,43,1247
C05629,2024-06-01,Pro,79,Month-to-month,Credit Card,USA,Healthcare,10,0.859,5,0,3.41,1,26,0,,27,2133
C05630,2026-05-01,Basic,29,2-Year,PayPal,USA,E-commerce,25,0.335,7,2,3.5,0,10,0,,4,116
C05631,2023-02-01,Pro,79,1-Year,Credit Card,USA,Manufacturing,23,0.377,6,2,3.07,0,17,0,,43,3397
C05632,2025-09-01,Pro,79,Month-to-month,Credit Card,India,Marketing/Agency,13,0.074,3,4,2.8,0,4,0,,12,948
C05633,2024-08-01,Basic,29,Month-to-month,Credit Card,USA,Manufacturing,204,0.394,1,4,4.67,1,0,1,2024-10-01,3,87
C05634,2025-03-01,Pro,79,1-Year,Manual Invoice,USA,Nonprofit,15,0.107,6,2,3.81,0,16,0,,18,1422
C05635,2026-04-01,Basic,29,Month-to-month,Credit Card,USA,Nonprofit,52,0.786,2,2,2.59,1,2,0,,5,145
C05636,2026-06-01,Pro,79,1-Year,ACH/Bank Transfer,India,Nonprofit,15,0.663,2,2,4.34,2,21,0,,3,237
C05637,2023-06-01,Enterprise,199,2-Year,Credit Card,USA,Finance,15,0.577,4,2,3.9,0,17,0,,39,7761
C05638,2026-07-01,Pro,79,Month-to-month,PayPal,Germany,Healthcare,3,0.748,3,1,3.86,0,0,0,,2,158
C05639,2026-03-01,Enterprise,199,1-Year,Credit Card,USA,Education,9,0.83,3,3,4.25,2,9,0,,6,1194
C05640,2024-05-01,Enterprise,199,1-Year,Credit Card,UK,Manufacturing,6,0.538,0,0,3.56,0,25,0,,28,5572
C05641,2024-01-01,Enterprise,199,2-Year,ACH/Bank Transfer,India,Education,5,0.606,6,2,5.0,0,43,1,2025-11-01,23,4577
C05642,2026-01-01,Enterprise,199,1-Year,ACH/Bank Transfer,USA,Healthcare,128,0.509,6,0,3.89,0,0,1,2026-04-01,4,796
C05643,2023-11-01,Enterprise,199,Month-to-month,Credit Card,Australia,E-commerce,2,0.229,2,0,3.97,1,20,1,2026-06-01,32,6368
C05644,2026-07-01,Enterprise,199,1-Year,Manual Invoice,Germany,SaaS/Tech,9,0.506,3,1,3.22,0,8,0,,2,398
C05645,2023-12-01,Basic,29,1-Year,Credit Card,India,Nonprofit,10,0.509,2,1,2.1,0,3,0,,33,957
C05646,2025-11-01,Pro,79,2-Year,ACH/Bank Transfer,India,Healthcare,31,0.237,1,0,4.25,0,23,0,,10,790
C05647,2024-04-01,Pro,79,Month-to-month,ACH/Bank Transfer,UK,E-commerce,33,0.451,3,0,3.63,0,1,0,,29,2291
C05648,2023-11-01,Basic,29,2-Year,Credit Card,Germany,E-commerce,8,0.251,1,1,4.88,1,1,0,,34,986
C05649,2024-11-01,Basic,29,Month-to-month,ACH/Bank Transfer,USA,SaaS/Tech,25,0.626,5,3,3.42,1,11,0,,22,638
C05650,2023-07-01,Enterprise,199,1-Year,Manual Invoice,USA,Manufacturing,41,0.507,4,2,4.78,1,3,1,2025-08-01,26,5174
C05651,2024-12-01,Pro,79,Month-to-month,Manual Invoice,Canada,Nonprofit,6,0.789,2,1,4.93,0,11,0,,21,1659
C05652,2023-04-01,Basic,29,2-Year,Manual Invoice,India,SaaS/Tech,22,0.403,8,1,2.62,1,2,0,,41,1189
C05653,2026-01-01,Basic,29,1-Year,Credit Card,USA,SaaS/Tech,13,0.771,3,2,4.76,1,16,0,,8,232
C05654,2025-06-01,Pro,79,Month-to-month,Credit Card,USA,Manufacturing,8,0.697,5,3,2.92,0,24,0,,15,1185
C05655,2025-05-01,Pro,79,1-Year,Credit Card,USA,SaaS/Tech,60,0.675,7,1,4.43,1,2,0,,16,1264
C05656,2025-05-01,Basic,29,1-Year,Credit Card,Germany,SaaS/Tech,96,0.51,0,1,4.26,2,6,0,,16,464
C05657,2025-02-01,Basic,29,1-Year,PayPal,Australia,SaaS/Tech,8,0.463,3,2,4.27,2,0,0,,19,551
C05658,2026-07-01,Basic,29,Month-to-month,Credit Card,USA,Manufacturing,15,0.635,7,0,4.41,0,11,0,,2,58
C05659,2023-11-01,Basic,29,2-Year,Credit Card,India,Education,148,0.809,1,1,2.74,1,2,0,,34,986
C05660,2024-08-01,Basic,29,2-Year,ACH/Bank Transfer,UK,Finance,2,0.304,4,0,5.0,0,15,0,,25,725
C05661,2023-12-01,Pro,79,Month-to-month,Credit Card,UK,E-commerce,3,0.62,6,3,2.94,1,26,0,,33,2607
C05662,2026-01-01,Basic,29,2-Year,ACH/Bank Transfer,USA,Finance,18,0.53,3,1,3.78,0,2,0,,8,232
C05663,2025-05-01,Pro,79,1-Year,Credit Card,UK,SaaS/Tech,3,0.148,7,1,3.76,1,10,0,,16,1264
C05664,2024-04-01,Enterprise,199,Month-to-month,ACH/Bank Transfer,USA,Marketing/Agency,113,0.573,2,3,3.26,1,2,1,2025-03-01,12,2388
C05665,2023-06-01,Enterprise,199,1-Year,PayPal,Australia,E-commerce,87,0.324,2,2,4.13,0,27,1,2024-01-01,8,1592
C05666,2025-03-01,Pro,79,Month-to-month,Credit Card,USA,Nonprofit,12,0.29,3,2,4.26,1,11,1,2026-01-01,11,869
C05667,2023-11-01,Pro,79,Month-to-month,Credit Card,Germany,Marketing/Agency,29,0.419,4,0,3.83,2,21,1,2025-06-01,20,1580
C05668,2024-08-01,Enterprise,199,Month-to-month,ACH/Bank Transfer,Canada,SaaS/Tech,4,0.554,3,0,4.38,0,9,0,,25,4975
C05669,2023-02-01,Enterprise,199,Month-to-month,Credit Card,India,Manufacturing,4,0.719,5,3,5.0,2,6,0,,43,8557
C05670,2024-11-01,Basic,29,1-Year,Manual Invoice,Germany,E-commerce,46,0.301,4,1,3.6,0,3,0,,22,638
C05671,2024-12-01,Enterprise,199,1-Year,Credit Card,India,E-commerce,57,0.845,3,2,4.65,0,16,0,,21,4179
C05672,2024-02-01,Basic,29,Month-to-month,PayPal,UK,SaaS/Tech,5,0.594,3,1,3.17,0,7,0,,31,899
C05673,2023-02-01,Basic,29,Month-to-month,Credit Card,Australia,Manufacturing,8,0.709,3,0,3.56,1,5,0,,43,1247
C05674,2024-08-01,Basic,29,Month-to-month,Credit Card,UK,E-commerce,16,0.531,5,0,5.0,0,5,0,,25,725
C05675,2025-04-01,Basic,29,Month-to-month,Credit Card,Germany,Marketing/Agency,5,0.081,4,0,4.81,1,4,0,,17,493
C05676,2024-11-01,Pro,79,1-Year,Manual Invoice,India,Finance,7,0.19,5,0,3.6,0,20,1,2025-08-01,10,790
C05677,2026-07-01,Enterprise,199,Month-to-month,PayPal,Canada,Marketing/Agency,25,0.701,4,2,3.68,0,19,0,,2,398
C05678,2024-04-01,Basic,29,2-Year,Credit Card,Germany,Finance,12,0.859,7,2,4.39,1,33,0,,29,841
C05679,2026-06-01,Pro,79,Month-to-month,PayPal,USA,Healthcare,4,1.0,5,2,2.69,0,23,0,,3,237
C05680,2025-09-01,Pro,79,Month-to-month,Credit Card,UK,SaaS/Tech,20,0.375,3,0,3.94,1,3,0,,12,948
C05681,2026-04-01,Enterprise,199,Month-to-month,PayPal,India,E-commerce,13,0.828,4,3,4.32,0,11,0,,5,995
C05682,2025-12-01,Pro,79,Month-to-month,Credit Card,Canada,Nonprofit,18,0.393,7,5,3.49,0,16,0,,9,711
C05683,2026-01-01,Basic,29,1-Year,Credit Card,Australia,Education,19,0.641,5,0,4.08,0,2,0,,8,232
C05684,2026-06-01,Basic,29,Month-to-month,PayPal,UK,SaaS/Tech,5,1.0,4,1,4.57,0,6,0,,3,87
C05685,2023-07-01,Enterprise,199,2-Year,ACH/Bank Transfer,Germany,Healthcare,62,0.468,5,3,4.47,2,23,0,,38,7562
C05686,2025-01-01,Basic,29,Month-to-month,ACH/Bank Transfer,Germany,Marketing/Agency,24,0.625,3,2,4.46,0,7,0,,20,580
C05687,2025-03-01,Pro,79,2-Year,ACH/Bank Transfer,Germany,Healthcare,46,0.464,2,1,3.08,2,7,0,,18,1422
C05688,2024-05-01,Basic,29,Month-to-month,PayPal,Germany,Education,21,0.303,6,1,2.56,0,9,1,2024-09-01,5,145
C05689,2023-10-01,Pro,79,1-Year,ACH/Bank Transfer,Germany,Nonprofit,20,0.503,2,3,3.25,0,0,0,,35,2765
C05690,2024-09-01,Enterprise,199,Month-to-month,Credit Card,USA,Marketing/Agency,10,0.855,3,1,3.35,0,0,0,,24,4776
C05691,2024-05-01,Basic,29,Month-to-month,Credit Card,USA,Finance,5,0.711,5,3,4.5,1,12,0,,28,812
C05692,2026-02-01,Basic,29,Month-to-month,Credit Card,USA,Education,6,0.875,3,2,4.87,0,10,0,,7,203
C05693,2023-09-01,Basic,29,Month-to-month,ACH/Bank Transfer,USA,E-commerce,25,0.79,1,1,5.0,1,6,1,2026-06-01,34,986
C05694,2024-10-01,Basic,29,1-Year,Credit Card,India,Finance,13,0.947,3,2,4.03,1,12,1,2025-08-01,11,319
C05695,2025-03-01,Basic,29,Month-to-month,PayPal,India,Manufacturing,4,0.991,0,1,4.89,2,9,1,2025-07-01,5,145
C05696,2025-10-01,Basic,29,1-Year,Credit Card,India,E-commerce,14,0.717,2,1,4.49,0,3,0,,11,319
C05697,2025-07-01,Pro,79,2-Year,Credit Card,USA,Nonprofit,17,0.159,3,0,4.49,0,15,0,,14,1106
C05698,2023-02-01,Basic,29,1-Year,Manual Invoice,Germany,Finance,2,0.656,3,1,5.0,1,1,0,,43,1247
C05699,2023-12-01,Basic,29,2-Year,ACH/Bank Transfer,Germany,Manufacturing,11,0.635,10,2,4.3,0,18,0,,33,957
C05700,2024-04-01,Basic,29,1-Year,ACH/Bank Transfer,Australia,Finance,8,0.713,7,3,1.53,0,12,0,,29,841
C05701,2024-07-01,Basic,29,2-Year,PayPal,UK,Marketing/Agency,39,0.295,7,3,3.83,1,56,0,,26,754
C05702,2025-11-01,Basic,29,1-Year,Credit Card,UK,Education,49,0.591,2,2,2.61,1,5,0,,10,290
C05703,2024-02-01,Pro,79,Month-to-month,PayPal,USA,E-commerce,214,0.885,5,1,4.25,1,4,0,,31,2449
C05704,2026-02-01,Basic,29,Month-to-month,ACH/Bank Transfer,Canada,Healthcare,6,0.499,4,1,5.0,0,4,0,,7,203
C05705,2023-10-01,Enterprise,199,1-Year,Credit Card,India,E-commerce,1,0.609,6,1,5.0,2,31,0,,35,6965
C05706,2023-11-01,Pro,79,Month-to-month,Credit Card,Australia,Education,105,0.508,2,2,2.63,1,5,0,,34,2686
C05707,2025-10-01,Pro,79,Month-to-month,Credit Card,Germany,Healthcare,67,0.324,5,1,4.14,0,19,1,2026-02-01,5,395
C05708,2025-01-01,Pro,79,Month-to-month,PayPal,Germany,Education,5,0.833,3,4,4.98,1,18,0,,20,1580
C05709,2025-06-01,Pro,79,Month-to-month,Credit Card,India,Finance,17,0.21,0,3,5.0,2,2,1,2025-11-01,6,474
C05710,2023-04-01,Enterprise,199,2-Year,Manual Invoice,Canada,Nonprofit,9,0.182,1,3,5.0,1,4,1,2026-03-01,36,7164
C05711,2023-03-01,Pro,79,1-Year,PayPal,UK,SaaS/Tech,2,0.501,6,0,3.98,1,13,0,,42,3318
C05712,2023-05-01,Basic,29,1-Year,PayPal,Australia,Education,86,0.444,0,1,1.0,0,9,1,2024-07-01,15,435
C05713,2026-01-01,Enterprise,199,Month-to-month,Credit Card,Canada,SaaS/Tech,3,0.834,5,1,3.81,0,20,0,,8,1592
C05714,2024-07-01,Basic,29,Month-to-month,Credit Card,UK,SaaS/Tech,3,0.191,3,1,5.0,0,3,0,,26,754
C05715,2023-09-01,Basic,29,Month-to-month,Credit Card,USA,Manufacturing,13,0.721,3,2,4.94,1,28,0,,36,1044
C05716,2026-06-01,Basic,29,1-Year,Credit Card,India,Marketing/Agency,116,0.02,2,2,4.06,1,10,0,,3,87
C05717,2023-06-01,Basic,29,Month-to-month,PayPal,USA,Finance,51,0.786,3,2,3.89,1,9,1,2023-08-01,3,87
C05718,2025-06-01,Pro,79,1-Year,Credit Card,UK,Education,58,0.509,3,2,5.0,2,0,0,,15,1185
C05719,2025-04-01,Pro,79,1-Year,Manual Invoice,India,Marketing/Agency,14,0.428,4,1,5.0,0,26,0,,17,1343
C05720,2025-01-01,Basic,29,2-Year,PayPal,Australia,Finance,11,0.575,1,3,3.27,0,8,0,,20,580
C05721,2026-03-01,Pro,79,Month-to-month,Credit Card,Canada,Education,91,0.875,4,0,4.46,2,15,0,,6,474
C05722,2023-09-01,Basic,29,Month-to-month,Credit Card,USA,Manufacturing,93,0.586,3,3,5.0,0,22,0,,36,1044
C05723,2025-09-01,Enterprise,199,1-Year,Credit Card,UK,Healthcare,34,0.339,3,1,3.15,0,5,0,,12,2388
C05724,2026-05-01,Pro,79,1-Year,Credit Card,USA,Finance,8,0.079,2,2,4.93,0,32,0,,4,316
C05725,2023-02-01,Pro,79,Month-to-month,Credit Card,India,Finance,5,0.741,4,3,4.62,0,26,0,,43,3397
C05726,2025-01-01,Pro,79,Month-to-month,PayPal,Australia,Manufacturing,14,0.713,2,3,4.24,0,17,1,2025-07-01,7,553
C05727,2026-01-01,Enterprise,199,Month-to-month,ACH/Bank Transfer,Germany,Healthcare,27,0.623,7,0,4.39,1,12,0,,8,1592
C05728,2026-03-01,Basic,29,1-Year,Credit Card,UK,E-commerce,3,0.863,4,1,3.06,0,3,0,,6,174
C05729,2023-11-01,Basic,29,Month-to-month,Credit Card,USA,E-commerce,28,0.632,5,1,3.87,0,26,0,,34,986
C05730,2024-05-01,Enterprise,199,Month-to-month,Credit Card,Canada,Healthcare,7,0.38,6,0,3.47,0,25,1,2025-03-01,11,2189
C05731,2025-12-01,Enterprise,199,Month-to-month,Manual Invoice,USA,Finance,87,0.36,5,1,3.73,0,20,1,2026-08-01,9,1791
C05732,2025-03-01,Basic,29,2-Year,Credit Card,India,Education,10,0.527,5,1,3.44,0,33,0,,18,522
C05733,2025-12-01,Basic,29,1-Year,Credit Card,Canada,Nonprofit,53,0.795,5,0,4.79,0,18,0,,9,261
C05734,2026-02-01,Enterprise,199,Month-to-month,Credit Card,India,Healthcare,28,0.609,4,0,2.53,0,2,0,,7,1393
C05735,2023-02-01,Pro,79,Month-to-month,ACH/Bank Transfer,India,Finance,3,0.476,1,1,4.09,1,8,1,2024-03-01,14,1106
C05736,2026-07-01,Enterprise,199,1-Year,ACH/Bank Transfer,India,Education,26,0.594,1,3,2.81,1,39,0,,2,398
C05737,2024-11-01,Basic,29,Month-to-month,ACH/Bank Transfer,Germany,SaaS/Tech,2,0.451,3,0,3.39,2,14,1,2025-03-01,5,145
C05738,2025-11-01,Pro,79,Month-to-month,Credit Card,Germany,Marketing/Agency,56,0.602,7,0,4.82,0,5,0,,10,790
C05739,2025-05-01,Basic,29,2-Year,Credit Card,Canada,Healthcare,31,0.456,4,1,5.0,1,2,0,,16,464
C05740,2023-02-01,Basic,29,Month-to-month,Credit Card,UK,Manufacturing,9,0.552,4,2,4.29,0,45,1,2024-12-01,23,667
C05741,2025-12-01,Basic,29,Month-to-month,Credit Card,Canada,Education,104,0.655,8,2,2.76,2,0,0,,9,261
C05742,2025-08-01,Enterprise,199,Month-to-month,Credit Card,USA,Marketing/Agency,12,0.581,4,3,5.0,0,21,0,,13,2587
C05743,2024-07-01,Basic,29,Month-to-month,Credit Card,USA,Manufacturing,22,0.742,2,4,5.0,0,7,0,,26,754
C05744,2024-11-01,Basic,29,Month-to-month,Manual Invoice,UK,Healthcare,25,0.653,6,2,3.8,0,12,0,,22,638
C05745,2026-06-01,Pro,79,1-Year,Credit Card,Canada,Nonprofit,16,0.828,8,1,3.88,0,18,0,,3,237
C05746,2024-09-01,Pro,79,Month-to-month,PayPal,India,Nonprofit,98,0.363,4,0,3.49,0,7,0,,24,1896
C05747,2023-04-01,Enterprise,199,Month-to-month,Credit Card,USA,Marketing/Agency,117,0.284,7,1,4.92,1,25,0,,41,8159
C05748,2023-06-01,Basic,29,Month-to-month,ACH/Bank Transfer,India,E-commerce,3,0.697,4,2,3.09,0,7,0,,39,1131
C05749,2026-04-01,Enterprise,199,1-Year,ACH/Bank Transfer,USA,Nonprofit,15,0.047,4,2,3.65,2,2,1,2026-07-01,4,796
C05750,2024-01-01,Basic,29,2-Year,PayPal,India,SaaS/Tech,14,0.559,3,1,3.13,0,23,0,,32,928
C05751,2025-06-01,Pro,79,Month-to-month,Credit Card,Canada,Education,5,0.615,6,1,1.0,1,30,0,,15,1185
C05752,2026-02-01,Basic,29,Month-to-month,Manual Invoice,India,SaaS/Tech,33,0.932,2,3,3.56,1,20,0,,7,203
C05753,2023-02-01,Basic,29,Month-to-month,PayPal,USA,Manufacturing,5,0.487,7,0,4.05,2,6,0,,43,1247
C05754,2024-05-01,Basic,29,Month-to-month,Credit Card,India,Nonprofit,3,0.448,3,2,3.64,2,7,1,2024-08-01,4,116
C05755,2023-10-01,Enterprise,199,Month-to-month,ACH/Bank Transfer,USA,Healthcare,41,0.586,2,1,4.77,0,10,0,,35,6965
C05756,2023-12-01,Basic,29,Month-to-month,PayPal,UK,E-commerce,40,0.374,1,1,3.2,0,16,0,,33,957
C05757,2025-04-01,Enterprise,199,Month-to-month,ACH/Bank Transfer,UK,SaaS/Tech,2,0.566,7,1,4.99,1,3,0,,17,3383
C05758,2025-09-01,Basic,29,Month-to-month,Credit Card,Australia,SaaS/Tech,90,0.72,4,0,5.0,0,8,0,,12,348
C05759,2025-12-01,Pro,79,Month-to-month,Manual Invoice,Canada,Nonprofit,11,0.562,7,0,3.54,0,24,0,,9,711
C05760,2025-11-01,Enterprise,199,Month-to-month,Credit Card,India,Marketing/Agency,3,0.608,5,2,3.19,1,1,1,2026-07-01,9,1791
C05761,2026-02-01,Pro,79,Month-to-month,Credit Card,Germany,SaaS/Tech,58,0.258,4,0,4.45,0,37,0,,7,553
C05762,2026-05-01,Pro,79,1-Year,Credit Card,UK,Manufacturing,40,0.556,1,2,4.53,1,16,0,,4,316
C05763,2023-10-01,Basic,29,1-Year,PayPal,USA,Healthcare,25,0.792,1,4,3.94,1,0,0,,35,1015
C05764,2023-01-01,Pro,79,Month-to-month,Credit Card,Australia,Nonprofit,21,0.057,2,2,5.0,1,4,1,2023-03-01,3,237
C05765,2024-07-01,Pro,79,Month-to-month,Credit Card,UK,SaaS/Tech,372,0.652,1,1,3.21,1,9,1,2024-07-01,1,79
C05766,2025-01-01,Basic,29,Month-to-month,ACH/Bank Transfer,India,Education,43,0.514,6,0,2.14,0,13,0,,20,580
C05767,2023-11-01,Enterprise,199,Month-to-month,ACH/Bank Transfer,USA,SaaS/Tech,21,0.799,5,0,3.59,2,1,0,,34,6766
C05768,2023-07-01,Basic,29,2-Year,Credit Card,USA,Manufacturing,16,0.697,3,3,2.9,0,8,0,,38,1102
C05769,2025-01-01,Basic,29,1-Year,Credit Card,UK,Education,1,0.639,2,1,3.94,0,11,0,,20,580
C05770,2025-05-01,Basic,29,1-Year,Manual Invoice,Canada,E-commerce,2,0.323,2,0,4.41,0,5,0,,16,464
C05771,2023-03-01,Enterprise,199,2-Year,Credit Card,India,Manufacturing,30,0.343,6,2,4.49,2,15,1,2023-06-01,4,796
C05772,2026-01-01,Basic,29,2-Year,Credit Card,UK,Healthcare,24,0.576,3,0,3.88,0,11,0,,8,232
C05773,2024-03-01,Basic,29,Month-to-month,Credit Card,Germany,Education,2,1.0,6,1,4.21,0,35,0,,30,870
C05774,2023-09-01,Basic,29,2-Year,ACH/Bank Transfer,USA,Marketing/Agency,21,0.643,4,4,3.58,0,24,0,,36,1044
C05775,2024-10-01,Pro,79,Month-to-month,ACH/Bank Transfer,USA,Manufacturing,2,0.707,5,3,3.85,1,14,0,,23,1817
C05776,2024-11-01,Basic,29,2-Year,Credit Card,USA,Finance,38,0.385,3,2,5.0,0,5,0,,22,638
C05777,2024-07-01,Pro,79,Month-to-month,ACH/Bank Transfer,India,SaaS/Tech,9,0.659,5,1,3.64,1,6,0,,26,2054
C05778,2026-04-01,Pro,79,Month-to-month,Manual Invoice,India,Manufacturing,11,0.365,2,1,2.02,0,17,0,,5,395
C05779,2026-04-01,Pro,79,2-Year,ACH/Bank Transfer,Australia,Healthcare,50,0.554,3,0,5.0,2,34,0,,5,395
C05780,2023-09-01,Pro,79,Month-to-month,Credit Card,USA,SaaS/Tech,12,0.835,4,1,2.42,0,7,0,,36,2844
C05781,2023-02-01,Pro,79,Month-to-month,ACH/Bank Transfer,USA,E-commerce,73,0.299,4,0,4.34,0,73,1,2023-02-01,1,79
C05782,2025-12-01,Basic,29,Month-to-month,Credit Card,Germany,Healthcare,25,0.86,2,1,3.34,2,0,0,,9,261
C05783,2025-07-01,Basic,29,2-Year,Manual Invoice,USA,Nonprofit,31,0.54,2,1,4.53,2,13,0,,14,406
C05784,2026-06-01,Basic,29,1-Year,Credit Card,USA,Finance,3,0.692,1,1,4.51,0,2,0,,3,87
C05785,2023-12-01,Enterprise,199,1-Year,Credit Card,UK,Healthcare,7,0.651,1,1,2.45,0,4,0,,33,6567
C05786,2026-07-01,Enterprise,199,1-Year,PayPal,USA,Nonprofit,73,0.069,1,1,4.03,1,39,0,,2,398
C05787,2025-05-01,Enterprise,199,Month-to-month,ACH/Bank Transfer,USA,Finance,183,0.91,2,2,3.76,0,14,0,,16,3184
C05788,2024-09-01,Basic,29,1-Year,PayPal,USA,Marketing/Agency,16,0.531,4,2,2.64,1,15,0,,24,696
C05789,2024-08-01,Pro,79,1-Year,Credit Card,USA,Marketing/Agency,75,0.697,2,3,4.39,0,0,1,2025-12-01,17,1343
C05790,2023-11-01,Pro,79,1-Year,Credit Card,Australia,Manufacturing,34,0.196,2,0,2.84,1,19,0,,34,2686
C05791,2026-05-01,Basic,29,2-Year,PayPal,Germany,E-commerce,52,0.657,3,1,3.74,0,6,0,,4,116
C05792,2025-07-01,Basic,29,Month-to-month,Credit Card,USA,Marketing/Agency,43,0.626,2,1,4.18,1,20,0,,14,406
C05793,2025-05-01,Enterprise,199,Month-to-month,ACH/Bank Transfer,Canada,E-commerce,20,0.333,2,1,3.81,0,8,0,,16,3184
C05794,2025-10-01,Enterprise,199,Month-to-month,Credit Card,UK,Finance,65,0.212,5,1,2.53,0,24,0,,11,2189
C05795,2025-09-01,Enterprise,199,2-Year,ACH/Bank Transfer,India,SaaS/Tech,78,0.031,6,0,4.82,0,15,0,,12,2388
C05796,2024-10-01,Pro,79,1-Year,Credit Card,Canada,SaaS/Tech,9,0.669,6,0,5.0,2,0,0,,23,1817
C05797,2026-01-01,Enterprise,199,Month-to-month,Credit Card,Canada,Marketing/Agency,6,0.037,6,1,3.49,0,0,1,2026-08-01,8,1592
C05798,2025-12-01,Basic,29,Month-to-month,ACH/Bank Transfer,USA,Healthcare,5,0.635,5,2,4.69,1,29,0,,9,261
C05799,2025-02-01,Enterprise,199,1-Year,PayPal,India,Finance,3,0.217,2,1,4.58,0,9,0,,19,3781
C05800,2024-03-01,Pro,79,1-Year,ACH/Bank Transfer,UK,Manufacturing,29,0.592,1,2,5.0,0,6,1,2024-07-01,5,395
C05801,2025-04-01,Basic,29,Month-to-month,Credit Card,India,Nonprofit,8,0.593,2,2,5.0,0,10,0,,17,493
C05802,2024-06-01,Pro,79,Month-to-month,PayPal,USA,Education,2,0.314,4,0,4.36,0,1,0,,27,2133
C05803,2025-01-01,Basic,29,Month-to-month,Credit Card,USA,Marketing/Agency,18,0.635,2,5,2.72,1,5,1,2025-04-01,4,116
C05804,2025-07-01,Basic,29,1-Year,PayPal,USA,Education,25,0.602,2,0,5.0,1,17,0,,14,406
C05805,2025-03-01,Basic,29,Month-to-month,ACH/Bank Transfer,USA,E-commerce,7,0.336,5,0,4.9,1,30,0,,18,522
C05806,2024-02-01,Basic,29,Month-to-month,Manual Invoice,Australia,E-commerce,4,0.662,4,4,4.82,0,2,0,,31,899
C05807,2026-03-01,Basic,29,1-Year,Credit Card,USA,Education,6,0.168,4,3,4.13,1,19,0,,6,174
C05808,2024-05-01,Basic,29,1-Year,ACH/Bank Transfer,USA,E-commerce,43,0.513,5,2,4.17,2,6,0,,28,812
C05809,2026-04-01,Enterprise,199,Month-to-month,Credit Card,UK,Nonprofit,2,0.389,4,1,4.63,1,6,0,,5,995
C05810,2024-09-01,Pro,79,Month-to-month,ACH/Bank Transfer,India,SaaS/Tech,15,0.293,5,2,3.92,0,7,0,,24,1896
C05811,2024-05-01,Basic,29,Month-to-month,Credit Card,India,Healthcare,2,0.02,3,0,4.13,1,4,1,2026-05-01,25,725
C05812,2025-07-01,Pro,79,Month-to-month,Credit Card,Australia,Marketing/Agency,49,0.454,8,1,4.5,0,8,0,,14,1106
C05813,2023-02-01,Enterprise,199,Month-to-month,Credit Card,UK,Marketing/Agency,15,0.782,4,1,2.21,0,8,1,2025-09-01,32,6368
C05814,2026-04-01,Enterprise,199,Month-to-month,Credit Card,USA,Nonprofit,27,0.305,4,1,4.5,1,18,0,,5,995
C05815,2024-07-01,Basic,29,1-Year,ACH/Bank Transfer,India,Marketing/Agency,3,0.379,6,1,3.3,0,7,0,,26,754
C05816,2025-06-01,Pro,79,Month-to-month,Credit Card,USA,Healthcare,28,0.932,9,0,4.36,0,0,0,,15,1185
C05817,2023-02-01,Enterprise,199,1-Year,ACH/Bank Transfer,Germany,Education,25,0.313,9,2,3.97,0,31,0,,43,8557
C05818,2023-11-01,Basic,29,Month-to-month,Manual Invoice,USA,Manufacturing,10,0.298,3,0,3.77,0,10,0,,34,986
C05819,2023-04-01,Pro,79,2-Year,Credit Card,USA,Marketing/Agency,1,0.02,5,0,4.93,1,12,0,,41,3239
C05820,2024-11-01,Basic,29,Month-to-month,Credit Card,UK,Marketing/Agency,52,0.742,3,4,2.58,0,13,0,,22,638
C05821,2024-03-01,Enterprise,199,1-Year,Manual Invoice,USA,Manufacturing,21,0.653,5,2,2.71,0,39,0,,30,5970
C05822,2023-05-01,Pro,79,Month-to-month,Credit Card,USA,E-commerce,70,0.927,4,3,4.82,0,4,0,,40,3160
C05823,2026-07-01,Pro,79,Month-to-month,Credit Card,Germany,E-commerce,3,0.329,4,3,4.91,0,20,0,,2,158
C05824,2024-12-01,Basic,29,1-Year,Credit Card,India,Finance,11,0.744,3,2,4.38,2,17,1,2025-11-01,12,348
C05825,2024-09-01,Pro,79,1-Year,Credit Card,UK,E-commerce,31,0.267,1,1,4.46,0,33,0,,24,1896
C05826,2024-12-01,Pro,79,1-Year,Manual Invoice,UK,Nonprofit,6,0.217,8,1,4.83,2,0,0,,21,1659
C05827,2024-12-01,Basic,29,Month-to-month,Credit Card,USA,Marketing/Agency,5,0.481,5,1,3.34,1,26,0,,21,609
C05828,2024-12-01,Basic,29,Month-to-month,Manual Invoice,USA,Education,106,0.441,5,0,5.0,1,65,0,,21,609
C05829,2024-01-01,Pro,79,1-Year,Credit Card,USA,SaaS/Tech,10,0.571,7,2,5.0,0,46,0,,32,2528
C05830,2023-11-01,Pro,79,Month-to-month,Manual Invoice,USA,Nonprofit,29,0.967,2,1,4.29,0,3,0,,34,2686
C05831,2026-06-01,Enterprise,199,2-Year,ACH/Bank Transfer,UK,Education,15,0.691,1,0,4.82,1,14,0,,3,597
C05832,2025-05-01,Basic,29,Month-to-month,Credit Card,Germany,Nonprofit,8,0.644,4,2,4.6,0,17,0,,16,464
